441,1.0952055,4.1117644,3.1073139,2.2334406
442,1.0817925,3.859254,2.9770012,2.2001503
443,1.1696323,4.161119,3.1863692,2.297479
444,1.1001884,3.8342433,2.9436677,2.143311
445,1.2425985,4.2339206,3.2257981,2.347624
446,1.2028843,3.9294226,3.0504022,2.2474298
447,1.3684005,4.372809,3.378547,2.514768
448,1.4358978,4.1018734,3.2093167,2.4359224
449,1.3542405,4.3864202,3.3634548,2.4849856
450,1.3537109,4.0872264,3.1907203,2.3998847
451,1.4741668,4.52265,3.532302,2.6714945
452,1.2055154,3.9757385,3.1112661,2.3358977
453,1.3361601,4.349004,3.3548653,2.4645932
454,1.4143627,4.1498218,3.252307,2.4478836
455,1.4305327,4.4398155,3.4605637,2.5710294
456,1.4381123,4.148206,3.2835524,2.4960585
457,1.2061601,4.185491,3.193124,2.3043275
458,1.5108798,4.250563,3.3291636,2.5546074
459,1.311826,4.2451954,3.250806,2.3721921
460,1.3956041,4.1377444,3.2434103,2.4264965
461,1.5176896,4.414337,3.437544,2.6168745
462,1.4034158,4.1665998,3.2911136,2.4883125
463,1.1879443,4.177353,3.1699815,2.3060548
464,1.431692,4.1542387,3.286587,2.4933531
465,1.3358188,4.3368096,3.3241498,2.4438624
466,1.3336724,4.0431666,3.151514,2.3776386
467,1.1832643,4.316815,3.3068027,2.3999484
468,1.3638554,4.049456,3.1817083,2.420509
469,1.403249,4.4132295,3.4078887,2.5318038
470,1.3981061,4.108313,3.2238646,2.4195015
471,1.1513671,4.1459827,3.143813,2.261558
472,1.2406682,3.9491272,3.0804353,2.289126
473,1.3804818,4.3420916,3.350106,2.4706025
474,1.5871773,4.2591887,3.3784592,2.6312773
475,1.3088021,4.297494,3.288637,2.4393737
476,1.4419932,4.16547,3.2827518,2.4898255
477,1.1980143,4.1552744,3.1674736,2.325527
478,1.1016685,3.837355,2.9496927,2.1540077
479,1.3834536,4.305499,3.324485,2.432916
480,1.148082,3.8784606,2.9982853,2.1798866
481,1.3808712,4.370305,3.361909,2.4839065
482,1.205036,3.9055994,3.0395067,2.2498605
483,1.2259699,4.2216277,3.230895,2.3700786
484,1.0831591,3.8359065,2.9381998,2.1453974
485,1.3976587,4.4536676,3.4526043,2.5444574
486,1.5201039,4.233719,3.3633747,2.5702662
487,1.4269409,4.433339,3.4374936,2.5454042
488,1.4436178,4.1581964,3.2676666,2.4986446
489,1.544876,4.4738564,3.5052872,2.6552727
490,1.4541103,4.1980376,3.3169987,2.5270426
491,1.2550738,4.2728066,3.2765489,2.3998518
492,1.2979047,4.1013284,3.2289093,2.4057548
493,1.2781775,4.2675867,3.2674866,2.4147747
494,1.2975312,4.035331,3.136728,2.3587668
495,1.3117278,4.299715,3.3062057,2.4417562
496,1.1350194,3.8418717,2.9726577,2.1682456
497,1.2220858,3.9597764,3.0615506,2.2695901
498,1.5148576,4.558762,3.5597014,2.6669269
499,1.3240862,4.3881783,3.3767316,2.4553888
500,1.2508639,3.987495,3.1034741,2.325875
501,1.0926886,3.8284073,2.9305072,2.138807
502,1.0636662,4.1068363,3.1055233,2.2260282
503,1.2188106,4.301702,3.2998686,2.3495317
